identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
35PRL_17,True,0.5429052987498196,0,44,0,13092,0,25980,0,26420
35PRL_18,False,0.6190317350420036,0,0,0,0,0,25095,0,40441
35PRL_19,False,0.6260033281342492,0,0,34,0,0,16838,0,48664
35PRL_20,False,0.5910333114434959,0,0,1228,0,0,1422,11934,50952
35PRL_21,False,0.5753194486967075,0,0,0,0,0,14676,6079,44781
35PRL_22,False,0.6253798007953482,0,0,0,0,0,18158,2,47376
35PRL_23,False,0.6214297989372443,1,0,0,1590,0,8265,1,55679
35PRL_24,True,0.5448825857141159,0,0,32,23897,0,12393,0,29214
35PRL_25,False,0.6179918751759639,0,0,0,0,0,38443,0,27093
35PRL_26,False,0.6143365826707138,0,0,0,200,0,41784,2,23550
35PRL_27,False,0.5978561957097439,0,0,2,12109,0,3065,0,50360
35PRL_28,True,0.5317656452994751,0,622,599,10082,0,14594,0,39639
35PRL_29,False,0.6793815461448776,0,0,0,1888,0,0,0,63648
36MWT_00,True,0.529263536133753,0,0,7999,53,0,4833,44671,7980
36MWT_01,False,0.6924975531406238,0,0,0,0,0,64873,0,663
36MWT_02,False,0.5892248494086023,0,0,2,0,0,5372,50097,10065
36MWT_03,False,0.7048324227854741,0,0,0,0,0,2,0,65534
36MWT_04,False,0.6866598682409495,0,0,0,24,0,1062,0,64450
36MWT_05,False,0.6273393852373246,0,0,0,0,0,48851,4,16681
36MWT_06,False,0.6120578888561856,0,0,0,172,0,37029,10,28325
36MWT_07,False,0.5923339448128766,3,0,0,1484,0,27599,24,36426
36MWT_08,False,0.5899879575308755,0,0,0,152,0,14963,2724,47697
36MWT_09,False,0.6241903242949838,0,0,0,0,0,18099,36,47401
36MWT_10,False,0.5541371760831857,0,0,97,0,0,8990,37026,19423
36MWT_11,False,0.6168987299845321,0,0,0,0,0,30202,2,35332
36MWT_12,False,0.629964952706314,0,0,0,0,0,15016,5,50515
36MWT_13,False,0.6146788862665565,0,0,0,0,0,15984,670,48882
36MWT_14,False,0.6130915490503019,0,0,4,0,0,47385,608,17539
36MWT_15,False,0.6393010940473057,0,0,0,0,0,55005,11,10520
36MWT_16,False,0.6171980678478963,0,1,0,0,0,39734,36,25765
36MWT_17,False,0.6564488238873573,0,0,0,0,0,5272,47,60217
36MWT_18,False,0.6210633860498797,0,0,0,0,0,44461,29,21046
36MWT_19,False,0.6201848425555211,0,0,0,0,0,23395,0,42141
36MWT_20,False,0.6167819810393566,0,0,0,0,0,33491,0,32045
36MWT_21,False,0.610385147339161,0,0,100,0,0,38664,154,26618
36MWT_22,False,0.6243766589557765,0,0,0,0,0,15979,142,49415
36MWT_23,False,0.6323821107076917,0,0,0,0,0,12405,90,53041
36MWT_24,False,0.6291719858210817,0,0,0,0,0,50143,9,15384
36MWT_25,False,0.6371701002108451,0,0,0,0,0,54482,36,11018
36MWT_26,True,0.550677851426721,0,0,823,0,0,11969,43321,9423
36MWT_27,False,0.6262265397764528,0,0,200,0,0,53036,135,12165
36MWT_28,False,0.6099452605377255,0,0,0,0,0,18696,729,46111
36MWT_29,False,0.5568031200884763,0,0,24,0,0,15859,10504,39149
36MWU_00,True,0.5358040533183674,371,3422,0,0,0,4484,45566,11693
36MWU_01,False,0.6471042938513422,2257,0,277,0,0,22,61626,1354
36MWU_02,False,0.6915614867158751,0,0,0,0,0,64803,0,733
36MWU_03,False,0.6786547583779641,317,0,45,0,0,23,64162,989
36MWU_04,False,0.688239601693345,0,0,0,0,0,240,549,64747
36MWU_05,False,0.6241846467338276,0,0,0,0,0,46563,6,18967
36MWU_06,False,0.6186267720777007,0,0,0,0,0,40395,8,25133
36MWU_07,True,0.5473780879285529,139,0,214,0,0,7680,33948,23555
36MWU_08,False,0.5966261325833793,1,0,0,0,0,25751,1275,38509
36MWU_09,False,0.623389644079624,0,0,0,0,0,49038,160,16338
36MWU_10,False,0.5902044423320804,0,0,0,0,0,28584,1777,35175
36MWU_11,False,0.6422260465403804,0,0,0,0,0,55910,0,9626
36MWU_12,False,0.6250245765707346,0,0,0,0,0,2228,5845,57463
36MWU_13,False,0.6362564339972008,0,0,0,0,0,53928,22,11586
36MWU_14,False,0.6442035844824133,0,0,0,0,0,57134,55,8347
36MWU_15,False,0.6177899837461426,0,7,0,0,0,39172,4,26353
36MWU_16,False,0.6109628258062453,0,0,0,0,0,49073,999,15464
36MWU_17,False,0.61692873211306,0,0,0,0,0,37710,18,27808
36MWU_18,False,0.6186057208280721,0,0,0,0,0,25839,0,39697
36MWU_19,False,0.6015709721193491,0,0,0,0,0,32622,758,32156
36MWU_20,False,0.6228168031776259,0,0,0,0,0,45085,0,20451
36MWU_21,True,0.543472048297082,124,0,0,0,0,12850,32664,19898
36MWU_22,False,0.6185512111502056,0,0,0,0,0,44679,130,20727
36MWU_23,False,0.6163989408005092,0,0,0,0,0,38710,47,26779
36MWU_24,False,0.6157809796843373,106,0,0,0,0,1407,54392,9631
36MWU_25,False,0.5848090326836373,0,0,0,0,0,42190,3045,20301
36MWU_26,False,0.6265145257890119,0,0,0,0,0,50757,148,14631
36MWU_27,False,0.6420156089382513,0,0,0,0,0,56284,38,9214
36MWU_28,False,0.6320608579756997,0,0,0,0,0,51598,2,13936
36MWU_29,True,0.5475009557606821,44,0,0,0,0,23193,11034,31265
36MZT_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
36MZT_01,False,0.560579827292826,201,0,43360,0,0,64,14022,7889
36MZT_02,False,0.588479187815487,0,0,0,48714,0,0,12401,4421
36MZT_03,False,0.7049320014357696,0,0,0,0,0,65536,0,0
36MZT_04,False,0.69238898953966,0,0,262,0,0,119,65050,105
36MZT_05,False,0.7049320014357696,0,0,0,0,0,0,0,65536
36MZT_06,True,0.5074004498182652,121,0,3342,0,0,9520,18970,33583
36MZT_07,False,0.7030716424321144,0,0,0,0,0,65477,0,59
36MZT_08,False,0.5824525531496157,0,0,228,0,0,7444,7422,50442
36MZT_09,False,0.596587651786508,0,0,59,359,0,42377,633,22108
36MZT_10,False,0.6128790368807614,0,0,12,0,0,25808,181,39535
36MZT_11,False,0.6214988244916313,0,0,105,0,0,46761,0,18670
36MZT_12,True,0.5194199336678942,68,0,4672,6474,0,127,42364,11831
36MZT_13,False,0.6116445668384599,0,0,0,0,0,570,45666,19300
36MZT_14,False,0.6754668393071723,0,0,43,0,0,63340,5,2148
36MZT_15,True,0.54921953605275,0,0,261,6707,0,4380,49780,4408
36MZT_16,False,0.6357441884901128,0,0,600,0,0,714,59783,4439
36MZT_17,False,0.6698835970751212,0,0,2446,187,0,0,62903,0
36MZT_18,False,0.6912882782259825,0,0,1,63,0,29,64913,530
36MZT_19,False,0.6038972693714105,0,0,273,0,0,47003,751,17509
36MZT_20,False,0.6952326016282557,0,0,8,451,0,0,0,65077
36MZT_21,False,0.664385169565689,0,0,0,382,0,2690,0,62464
36MZT_22,False,0.643103142175652,0,0,0,0,0,56278,4,9254
36MZT_23,False,0.6902203476280483,0,0,0,0,0,64754,31,751
36MZT_24,False,0.566536502301662,4,400,71,251,0,2976,42844,18990
36MZT_25,False,0.5599259849151182,5,132,1652,52719,0,990,6110,3928
36MZT_26,True,0.4680692095074079,787,54,2994,4170,0,16308,3979,37244
36MZT_27,True,0.5259020791511798,0,110,763,0,0,15552,16270,32841
36MZT_28,True,0.5381717008946304,1464,0,3988,926,0,1682,51417,6059
36MZT_29,False,0.6769516832007881,0,0,0,0,0,63937,459,1140
36NZH_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
36NZH_01,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36NZH_02,False,0.5862237448743977,1214,0,0,19134,44363,0,0,825
36NZH_03,False,0.6546386300087896,2552,0,0,0,0,61816,0,1168
36NZH_04,True,0.537239893101317,2175,0,720,7351,0,2965,50804,1521
36NZH_05,False,0.7046308798285342,0,0,0,0,0,7,0,65529
36NZH_06,False,0.5952420626651086,7,0,1,32147,0,479,429,32473
36NZH_07,False,0.685538719469132,0,1024,0,64432,0,80,0,0
36NZH_08,False,0.6678311569853015,31,4,0,62342,3140,0,0,19
36NZH_09,False,0.5939013166987884,1,0,73,12177,0,2880,74,50331
36NZH_10,False,0.6511271708701868,1795,0,11,334,118,985,1,62292
36NZH_11,False,0.6859582524063308,35,0,104,57,22,631,1,64686
36NZH_12,False,0.604212194400195,34,0,0,15325,0,1476,0,48701
36NZH_13,False,0.7013165123691478,126,0,0,0,1,2,0,65407
36NZH_14,False,0.5614948112992891,4,0,0,32549,0,6505,0,26478
36NZH_15,False,0.5944992417333768,0,0,1957,17699,0,52,12,45816
36NZH_16,False,0.6880171620247265,6,0,750,1,0,103,0,64676
36NZH_17,False,0.7029358637694356,9,0,0,1,0,48,0,65478
36NZH_18,False,0.6556019116614654,137,0,0,4835,0,16,0,60548
36NZH_19,False,0.6123874638057315,0,150,0,34154,0,0,0,31232
36NZH_20,False,0.5950836387105949,1217,3999,0,1233,1600,65,0,57422
36NZH_21,False,0.6783248430231216,17,0,489,0,0,924,0,64106
36NZH_22,False,0.6076396093528623,772,0,0,10584,579,131,0,53470
36NZH_23,False,0.6867982816257647,131,0,38,180,31,332,0,64824
36NZH_24,True,0.4733616915343596,1762,0,0,17856,13650,2986,0,29282
36NZH_25,False,0.5977078964227208,698,0,10,748,0,47702,0,16378
36NZH_26,False,0.643490818201361,144,0,0,4848,4,596,0,59944
36NZH_27,False,0.6911053132949815,0,64910,0,468,0,0,0,158
36NZH_28,False,0.669294783218108,132,17,0,0,17,2482,3,62885
36NZH_29,False,0.6208971879432764,29,0,0,0,0,21217,0,44290
36PYV_00,True,0.37739553154817645,2,17722,10348,923,0,8531,9574,18436
36PYV_01,True,0.5357240763783443,0,0,2904,1023,0,6450,6608,48551
36PYV_02,False,0.6014261036967259,87,0,172,1966,0,2229,3372,57710
36PYV_03,False,0.6174803800722156,0,0,16,977,33,104,10147,54259
36PYV_04,False,0.6999522870566228,0,62,107,0,0,0,65367,0
36PYV_05,False,0.7049320014357696,0,0,0,0,0,0,0,65536
36PYV_06,False,0.5953389974089515,0,2,374,0,0,1347,47155,16658
36PYV_07,False,0.6739050625282933,0,825,361,0,0,23,64003,324
36PYV_08,False,0.7045936329222715,0,0,0,0,0,8,0,65528
36PYV_09,False,0.6661145957417577,0,0,0,0,0,1307,1140,63089
36PYV_10,False,0.5571176664931675,0,0,34,4870,0,452,24783,35397
36PYV_11,False,0.7049320014357696,0,0,0,0,0,0,0,65536
36PYV_12,False,0.7046896122491793,0,0,2,0,0,3,65531,0
36PYV_13,False,0.6639084606100063,0,53,0,1128,0,316,63313,726
36PYV_14,False,0.6841564937057072,0,0,0,1295,0,23,0,64218
36PYV_15,False,0.7021043695593578,0,33,5,0,0,44,0,65454
36PYV_16,False,0.6892711000758089,0,0,0,0,0,66,749,64721
36PYV_17,True,0.48670454730490814,267,0,1767,7647,0,41888,5162,8805
36PYV_18,False,0.5788903599359996,0,0,987,0,0,2099,46396,16054
36PYV_19,False,0.5800564939687655,0,148,140,619,0,5198,6420,53011
36PYV_20,True,0.5446356434407317,0,0,1527,1127,0,16408,43844,2630
36PYV_21,False,0.6613942795690478,12,0,2282,0,0,718,62513,11
36PYV_22,False,0.6997423717220965,0,0,20,0,0,167,65347,2
36PYV_23,False,0.6924117490170362,0,0,7,0,0,427,114,64988
36PYV_24,False,0.5625362590801477,0,38,763,0,0,12648,46284,5803
36PYV_25,False,0.663701512728874,0,0,1386,0,0,314,63165,671
36PYV_26,True,0.47069639522883444,476,0,1433,7899,0,16329,4423,34976
36PYV_27,False,0.6849175964298554,0,0,0,0,0,362,64546,628
36PYV_28,False,0.699760271475946,0,0,67,100,0,5,65364,0
36PYV_29,False,0.6674274854298394,0,0,9,0,0,596,1846,63085
36PZC_00,True,0.49963601924419504,214,4118,1168,29829,0,1187,934,28086
36PZC_01,False,0.6802007728146604,140,0,64430,630,0,2,116,218
36PZC_02,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_03,False,0.6972251980026316,0,0,0,2,0,0,65191,343
36PZC_04,False,0.667418884500048,0,0,5,0,0,847,1500,63184
36PZC_05,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_06,False,0.6380419096217168,0,0,0,58732,0,0,970,5834
36PZC_07,False,0.6707735726210569,0,0,0,63403,0,585,0,1548
36PZC_08,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_09,False,0.6910239059366554,7,0,44,64845,0,0,0,640
36PZC_10,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_11,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_12,False,0.702273851694365,0,0,0,65445,0,0,0,91
36PZC_13,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_14,False,0.569358811494197,14,0,359,48172,0,138,10784,6069
36PZC_15,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_16,False,0.688150763113475,0,0,0,64526,0,0,0,1010
36PZC_17,False,0.5881443490584635,0,0,290,30649,0,0,33389,1208
36PZC_18,False,0.7048784629954079,0,0,1,65535,0,0,0,0
36PZC_19,True,0.5386947561866633,95,0,360,23142,0,0,32014,9925
36PZC_20,False,0.6182806654536405,819,0,156,9226,0,0,55176,159
36PZC_21,False,0.6715818202850719,0,0,0,63320,0,348,0,1868
36PZC_22,False,0.5885043315128936,22,0,315,3319,0,751,54544,6585
36PZC_23,False,0.7046308798285342,7,0,0,65529,0,0,0,0
36PZC_24,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36PZC_25,False,0.6933287592923755,0,0,0,64933,0,0,0,603
36PZC_26,True,0.504937750271301,1393,0,28786,10707,0,0,23822,828
36PZC_27,True,0.5216892452114507,384,0,1449,38548,0,0,11737,13418
36PZC_28,False,0.5536219175026386,0,2857,56,16203,0,381,44568,1471
36PZC_29,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_00,True,0.5496738345406508,0,25293,5117,901,0,0,34225,0
36RVP_01,False,0.6949067804742799,2,0,488,65046,0,0,0,0
36RVP_02,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_03,False,0.7047478352372853,0,0,4,0,0,0,65532,0
36RVP_04,False,0.5806357102363904,4,14522,5007,0,0,0,46003,0
36RVP_05,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_06,False,0.622963666768582,2,0,769,53651,0,0,11114,0
36RVP_07,False,0.7004708684984854,0,0,173,65363,0,0,0,0
36RVP_08,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_09,False,0.6703108105241319,0,0,3081,0,0,0,62455,0
36RVP_10,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_11,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_12,False,0.6973629100520615,0,12,4,65266,0,0,172,82
36RVP_13,False,0.6717011805092785,0,0,2877,0,0,0,62659,0
36RVP_14,False,0.5730660869087848,204,111,3045,49177,0,183,12482,334
36RVP_15,False,0.6944272267285228,0,0,27,65047,0,0,462,0
36RVP_16,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_17,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_18,False,0.6824253012787662,0,0,26,64054,0,0,1456,0
36RVP_19,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_20,False,0.5964470405300485,452,0,27960,454,0,0,36670,0
36RVP_21,False,0.682855250431728,0,165,1088,0,0,0,64283,0
36RVP_22,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_23,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_24,False,0.6559505294261262,0,0,517,61958,0,10,2899,152
36RVP_25,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_26,False,0.6291393795109949,114,0,446,9418,0,0,55558,0
36RVP_27,False,0.7049320014357696,0,0,0,65536,0,0,0,0
36RVP_28,False,0.6976503777252299,0,0,324,65212,0,0,0,0
36RVP_29,False,0.5679391540435154,0,13251,8703,0,0,0,43582,0
37NCA_00,False,0.5661836959928251,202,2030,3961,4045,0,727,98,54473
37NCA_01,False,0.65526219093202,3,0,4378,14,0,262,0,60879
37NCA_02,False,0.6438194709598049,0,0,111,5260,0,508,0,59657
37NCA_03,False,0.7049320014357696,0,0,0,0,0,65536,0,0
37NCA_04,False,0.6993271730459589,0,0,110,0,0,57,65351,18
37NCA_05,False,0.7049320014357696,0,0,0,0,0,0,0,65536
37NCA_06,False,0.6093983972877698,373,0,129,0,0,44377,2,20655
37NCA_07,True,0.5080735055158073,76,1,15552,1732,0,20269,45,27861
37NCA_08,False,0.60475617110083,0,0,1381,0,0,15429,48682,44
37NCA_09,False,0.6514559371683909,33,7,359,15,0,4279,29,60814
37NCA_10,False,0.6757834758001465,25,0,360,11,0,1268,0,63872
37NCA_11,False,0.6151109826286544,0,0,746,0,0,11404,53094,292
37NCA_12,False,0.6785623803222067,0,0,289,0,0,984,64159,104
37NCA_13,False,0.6180123801388462,1,0,73,0,0,9945,1205,54312
37NCA_14,False,0.62142959355746,0,0,0,0,0,46823,18602,111
37NCA_15,False,0.608788240140672,176,0,202,3986,0,4405,0,56767
37NCA_16,False,0.5883052883971018,210,0,269,0,0,11198,2852,51007
37NCA_17,False,0.6197588128627968,0,0,30,18083,0,158,0,47265
37NCA_18,False,0.6061901142352933,45,0,349,0,0,1879,54387,8876
37NCA_19,False,0.6807162546701042,0,0,1470,72,0,6,0,63988
37NCA_20,True,0.5335331904976658,1066,0,2053,3564,0,15673,0,43180
37NCA_21,False,0.639343342645212,21,0,365,0,0,4269,741,60140
37NCA_22,False,0.5693293457155023,21,0,3620,0,0,2327,51053,8515
37NCA_23,True,0.541338778259243,931,0,1841,1405,0,28631,133,32595
37NCA_24,False,0.6077749492095379,38,0,212,3577,0,5766,1,55942
37NCA_25,False,0.6338387252248224,683,0,104,0,0,57752,0,6997
37NCA_26,False,0.6286443511193216,0,0,204,0,0,379,9277,55676
37NCA_27,False,0.5992518682862702,30,3,7065,3778,0,182,68,54410
37NCA_28,False,0.6324881512600071,0,0,0,0,0,59170,3213,3153
37NCA_29,True,0.5190037070485114,0,0,6950,31,0,5786,41695,11074
37NFD_00,True,0.525738609616827,882,1149,1496,0,0,10252,4428,47329
37NFD_01,True,0.4896694460221555,1311,63,8167,3272,0,1111,7644,43968
37NFD_02,False,0.6133686028033642,0,106,0,24545,0,77,0,40808
37NFD_03,False,0.6286381071224555,0,0,9,328,0,53825,12,11362
37NFD_04,True,0.5439628259170695,488,0,6,27952,0,228,6035,30827
37NFD_05,False,0.6723773531889929,220,0,242,886,0,192,18,63978
37NFD_06,False,0.5992429840553247,3,0,0,14177,0,2058,68,49230
37NFD_07,False,0.6525138059014983,120,0,95,2806,0,458,108,61949
37NFD_08,False,0.6850328761608216,0,0,0,1294,0,0,0,64242
37NFD_09,False,0.623231592305665,4,0,14,0,0,19149,4,46365
37NFD_10,False,0.6669288443919277,3,0,0,966,0,1410,0,63157
37NFD_11,False,0.6783749256737905,0,0,6,0,0,1973,0,63557
37NFD_12,False,0.641976306294864,170,0,492,251,0,3865,47,60711
37NFD_13,False,0.6972339169959364,0,0,11,0,0,322,0,65203
37NFD_14,False,0.6838769346105472,0,0,0,0,0,1407,0,64129
37NFD_15,False,0.6801413297162023,0,0,0,203,0,1264,0,64069
37NFD_16,False,0.679111208167999,142,0,6,0,0,178,1024,64186
37NFD_17,False,0.6739692323452823,0,0,150,0,0,2037,0,63349
37NFD_18,False,0.6529378480359939,0,0,0,3621,0,720,0,61195
37NFD_19,False,0.6773008828404158,0,0,0,563,0,972,0,64001
37NFD_20,False,0.699609241669878,0,0,70,0,0,113,0,65353
37NFD_21,False,0.6494776840797168,37,0,2,1574,0,2166,76,61681
37NFD_22,False,0.5846236499552158,45,0,0,1912,0,5192,3931,54456
37NFD_23,False,0.6276704338502684,0,1,0,0,0,49982,45,15508
37NFD_24,True,0.4998767126093271,1724,0,767,491,0,24034,7089,31431
37NFD_25,False,0.601819544484253,354,0,657,0,0,16711,90,47724
37NFD_26,True,0.546515227068617,242,13,0,0,0,18869,10323,36089
37NFD_27,True,0.5048366165901764,3403,24,283,2778,0,4218,8952,45878
37NFD_28,True,0.546419425889537,1352,0,130,1419,0,15128,2022,45485
37NFD_29,True,0.5450312551775199,901,0,1445,5852,0,1318,3874,52146
37NGE_00,True,0.4620010364785947,722,6624,178,1558,0,12466,5868,38120
37NGE_01,False,0.626932450583894,223,0,59028,2845,0,0,4,3436
37NGE_02,False,0.597388240404027,0,0,13,16727,0,2004,0,46792
37NGE_03,True,0.5478685354489672,2715,0,366,1263,0,34580,47,26565
37NGE_04,False,0.6089834680082925,26,386,94,0,0,6781,56198,2051
37NGE_05,False,0.6986637563680317,71,0,70,0,0,62,0,65333
37NGE_06,False,0.5627524145212207,689,0,8606,1644,0,3350,7,51240
37NGE_07,False,0.5640270597592588,0,0,28,15171,0,8421,0,41916
37NGE_08,False,0.6603223510125852,178,0,271,568,0,1233,78,63208
37NGE_09,False,0.6096469145065594,0,0,153,22667,0,242,0,42474
37NGE_10,False,0.6064080681848906,134,0,1853,11103,0,0,0,52446
37NGE_11,False,0.6246421426303167,3,0,0,1428,0,7820,0,56285
37NGE_12,True,0.5056099131023184,1421,1263,704,2065,0,17760,1222,41101
37NGE_13,False,0.6233897998779255,1323,0,886,705,0,2383,0,60239
37NGE_14,True,0.5005346699988107,1223,0,22614,13248,0,950,0,27501
37NGE_15,True,0.5229376284355666,1728,60,18444,3027,0,694,729,40854
37NGE_16,False,0.5703741969531793,45,596,5,1822,0,6431,3212,53425
37NGE_17,False,0.700509376542486,0,0,14,28,0,100,0,65394
37NGE_18,False,0.6111549253437016,0,0,10609,1623,0,54,25,53225
37NGE_19,False,0.5619029982704142,82,0,37119,3002,0,107,552,24674
37NGE_20,True,0.5378897644129473,526,0,21432,4941,0,65,872,37700
37NGE_21,False,0.6316122199693772,412,0,92,3907,0,1255,9,59861
37NGE_22,True,0.4228720465764305,958,0,10528,30984,0,3326,7039,12701
37NGE_23,True,0.50342525050006,1609,0,1604,10615,0,13510,0,38198
37NGE_24,False,0.5771196842251642,1381,2,577,593,0,16844,8,46131
37NGE_25,False,0.67322539648205,45,0,435,23,0,1295,0,63738
37NGE_26,True,0.5190511142289195,751,0,18829,22979,0,61,20,22896
37NGE_27,False,0.6083778161079022,75,0,6175,1699,0,909,0,56678
37NGE_28,False,0.6207717617245085,0,246,881,3314,0,920,341,59834
37NGE_29,False,0.6500658587473649,55,0,363,16,0,4378,42,60682
37PCM_00,True,0.5260103611126896,1124,12551,32,718,0,1789,3235,46087
37PCM_01,True,0.5121855741562851,66,0,36314,0,0,7261,17615,4280
37PCM_02,True,0.5148467791980789,20,8902,770,3,0,8217,3767,43857
37PCM_03,False,0.621704471058549,0,0,0,0,0,43953,0,21583
37PCM_04,False,0.6952309793911715,12,0,186,0,0,2,65168,168
37PCM_05,False,0.6545828757435922,0,0,4,0,0,1363,2263,61906
37PCM_06,False,0.6041655978423454,119,0,168,0,0,4808,55666,4775
37PCM_07,False,0.5949001207490258,112,0,42,0,0,7562,52961,4859
37PCM_08,False,0.5901420225476033,27,0,86,0,0,9651,51106,4666
37PCM_09,False,0.5520248133593322,21,0,108,0,0,38026,10184,17197
37PCM_10,False,0.584758890534287,15,0,6,0,0,9190,49599,6726
37PCM_11,False,0.6799865050475021,2,0,11,0,0,52,63901,1570
37PCM_12,False,0.6152070138621082,44,517,3,0,0,13588,144,51240
37PCM_13,True,0.5267732694070261,11,0,619,18,0,16034,19646,29208
37PCM_14,False,0.5802593378495476,15,0,169,0,0,6977,49637,8738
37PCM_15,True,0.5381891947619578,313,664,119,0,0,5782,35552,23106
37PCM_16,False,0.6164032564848674,4,0,63,18,0,1260,54130,10061
37PCM_17,True,0.5504324502071325,27,0,686,0,0,5940,37600,21283
37PCM_18,False,0.5631750331112634,0,0,97,0,0,8074,42292,15073
37PCM_19,False,0.6172665710518638,0,0,0,0,0,37999,12,27525
37PCM_20,False,0.6158163303475571,3,0,9,0,0,6286,56161,3077
37PCM_21,False,0.553147913552439,0,0,353,0,0,6642,23244,35297
37PCM_22,False,0.6475982871771271,0,0,9,0,0,316,59404,5807
37PCM_23,False,0.569887879940436,0,0,26,0,0,10049,45200,10261
37PCM_24,False,0.6585121993348194,0,0,55,0,0,1094,62432,1955
37PCM_25,False,0.5755294856660493,8,0,31,0,0,11341,46828,7328
37PCM_26,True,0.5469204202250935,16,0,335,28,0,12537,12946,39674
37PCM_27,False,0.5744318020203039,52,3324,178,384,0,11119,240,50239
37PCM_28,False,0.5784200659238258,47,0,625,0,0,9119,50787,4958
37PCM_29,False,0.6334927631653039,0,0,81,0,0,128,54890,10437
38KMA_00,True,0.3996537469035671,0,24129,1102,11763,0,8300,3992,16250
38KMA_01,False,0.6204151692265167,0,0,37,21447,0,0,0,44052
38KMA_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
38KMA_03,False,0.6935421512501256,0,0,234,0,0,198,65085,19
38KMA_04,False,0.6860859551814291,0,0,0,84,0,964,1,64487
38KMA_05,False,0.6803187387674345,0,0,186,31,0,979,71,64269
38KMA_06,False,0.5989679979819311,0,0,1865,0,0,16784,5,46882
38KMA_07,False,0.5781802810577258,0,0,1117,3330,0,804,6061,54224
38KMA_08,True,0.5335413694435989,0,0,21660,0,0,12167,588,31121
38KMA_09,True,0.5165786990408612,0,0,31934,2223,0,2028,2676,26675
38KMA_10,False,0.587188177240284,0,0,670,0,0,30751,771,33344
38KMA_11,False,0.5987165959100758,0,0,1266,137,0,11376,594,52163
38KMA_12,False,0.5532788788537357,0,0,7131,564,0,13207,232,44402
38KMA_13,False,0.5665898585122672,0,0,24703,0,0,2232,1115,37486
38KMA_14,False,0.6448425806251604,0,0,0,777,0,4816,14,59929
38KMA_15,False,0.5886735935380479,0,0,1448,321,0,21776,10,41981
38KMA_16,False,0.5526517320714858,0,541,24,5733,0,36364,1,22873
38KMA_17,False,0.5987345911176132,0,0,32,1919,0,505,10435,52645
38KMA_18,False,0.6287248754293754,0,0,1307,5721,0,140,45,58323
38KMA_19,False,0.5686546136743451,0,0,2940,0,0,3867,7139,51590
38KMA_20,True,0.5373721731076789,0,0,30154,0,0,3126,3253,29003
38KMA_21,True,0.5475226009910662,0,0,12529,0,0,1497,7391,44119
38KMA_22,False,0.5712252952489381,0,0,9983,0,0,1705,3684,50164
38KMA_23,True,0.5504029787721559,0,351,1426,0,0,33297,2392,28070
38KMA_24,False,0.6690928289868449,0,0,701,0,0,1319,74,63442
38KMA_25,False,0.5616551299547804,0,0,4327,0,0,6346,3981,50882
38KMA_26,False,0.6317404528947749,0,0,9375,0,0,342,90,55729
38KMA_27,False,0.6333151680575737,1,0,272,180,0,1713,3038,60332
38KMA_28,False,0.6557010867316092,0,0,258,917,0,1448,191,62722
38KMA_29,False,0.6212528466107362,0,0,0,0,0,21957,2,43577
38NPP_00,False,0.566757662324545,0,0,18425,6144,0,68,0,40899
38NPP_01,False,0.623637719729248,0,0,5,0,0,19215,6,46310
38NPP_02,True,0.47616395126537253,0,0,9326,1448,0,11492,6755,36515
38NPP_03,False,0.7047478352372853,0,0,4,0,0,0,0,65532
38NPP_04,False,0.633171953428019,0,0,26,0,0,12914,0,52596
38NPP_05,False,0.6904685235139607,0,0,0,0,0,818,0,64718
38NPP_06,False,0.7023457066944224,0,0,0,0,0,88,0,65448
38NPP_07,False,0.6888901949819847,0,0,0,0,0,947,0,64589
38NPP_08,False,0.7048784629954079,0,0,1,0,0,0,0,65535
38NPP_09,False,0.6564947070643228,0,0,0,0,0,5621,0,59915
